,user_id,sum,last
931,XTSYPO80930,144,8
932,NPPSBW20944,83,5
933,WFRLZJ23118,117,6
934,CKUFLQ55889,113,6
935,USNJDX51170,59,5
936,ZHMPZR77229,21,2
937,JHGOUS74159,79,5
938,HGFHZK12466,18,1
939,LFLBRW08138,57,2
940,ITGVPI35397,91,5
941,KVNGHN59716,26,2
942,FOJHMX50396,36,2
943,FRNDMG96696,78,5
944,ADWHJV38618,57,4
945,IMDKFE21666,84,5
946,GZVWOG24700,63,4
947,FEJHPD22149,60,4
948,QIGQOL99837,79,4
949,ICEVVY28851,78,5
950,UEETZQ00683,54,5
951,OZRQRF77978,69,6
952,HDOEKC50462,80,3
953,HSHBMT16537,69,3
954,LCFDGP76137,122,7
955,YFSMBZ72775,84,5
956,MBNFJA49975,90,5
957,ICHJBU07043,60,3
958,SXWLUM16967,76,4
959,SCPGDX82581,75,4
960,SKDBYJ37249,84,6
961,ZHOSQO45006,49,3
962,HUZAZW48107,43,2
963,NTXJSM65359,53,3
964,QHZGNX51278,86,5
965,OWSAWX30810,68,4
966,LVFFGA23859,59,3
967,MBUGMK07087,26,1
968,XYYGJU93886,65,4
969,ZBCUNC81649,54,4
970,UPOTLT96110,54,3
971,GMAAKW82556,79,5
972,HLAQDT49460,84,5
973,AHNGAL74442,82,4
974,AJEUQH61113,54,3
975,KRVPJT26436,64,4
976,AODLNC33527,69,4
977,VHGOWR03030,54,4
978,DJKIQV16571,80,6
979,NFJCML30241,74,4
980,CRAJAI87823,54,3
981,FEIYBT41980,90,5
982,RKNLMA31403,108,7
983,ABKJOP34729,56,3
984,VBGTTO14096,54,3
985,IWQBPD09725,134,9
986,SWLKSV88265,72,4
987,ZZPANB59489,27,2
988,NVLMQV84894,23,2
989,XGSVSC15876,62,4
990,UNCTGT83916,64,3
991,OTAZGX70466,24,1
992,CPOMQW24378,32,2
993,RIWPHE82033,65,4
994,ICHUJQ35118,70,4
995,JTKDQQ97792,76,4
996,SNKFSL29380,96,8
997,GIUWAO89953,91,7
998,IKTVDL91225,73,4
999,TQVYNV40737,61,4
1000,UIWPCQ42761,68,4
1001,VVVHTO19934,105,6
1002,ENSDIM85245,127,7
1003,YCKIDR58841,46,2
1004,NQZAIA26723,38,2
1005,VDGYKY26793,50,3
1006,IVGIPU99713,78,5
1007,XQROYM69147,125,7
1008,IKIYVN84892,36,2
1009,DAFBDB71022,51,2
1010,WFFGGU15189,27,2
1011,WIWZJJ73790,76,4
1012,ALBKXG07185,52,4
1013,CJWQNI80192,106,6
1014,LBNLPA32966,69,3
1015,NUTKMK28417,110,6
1016,ICYLNM13979,58,4
1017,KLVZAA45764,61,3
1018,KNGKCU10322,52,5
1019,YWPWHI33542,112,7
1020,TKGTWS74498,79,5
1021,CINQKK43867,64,4
1022,YYDCTK42426,109,8
1023,ZDTZGN69558,41,3
1024,MMCOFQ24294,150,8
1025,QQVFVI90726,49,4
1026,AHXFTL01593,75,5
1027,WVNSEQ27450,84,4
1028,LLPOEW08471,32,2
1029,GAPTXZ23936,62,4
1030,QOVSPH96553,47,2
1031,VQCJUE87158,68,4
1032,ZDOKWJ81218,51,3
1033,TWCDER36516,54,4
1034,FHJBSO63085,70,3
1035,UUJAYE37810,48,4
1036,HNFWZO40996,96,5
1037,CWSBPN73623,33,2
1038,AEUMFT35099,67,5
1039,DHUMLD22407,76,5
1040,YGAYIN00159,54,3
1041,QJXHYY22629,36,2
1042,BYJAXL64446,63,4
1043,ZDZWVE72924,108,7
1044,NFSRWV13427,30,2
1045,TQDVMD19265,69,5
1046,OBWORX22782,61,4
1047,EPCVJC41626,32,3
1048,MPQYZD71813,79,4
1049,IGKDTG23576,48,3
1050,GLXLUX71803,24,1
1051,NLTLSU04784,22,1
1052,KAJFJW20247,54,3
1053,IKJZZP64594,70,5
1054,GBDNOK44265,89,5
1055,ERRJWG50831,28,3
1056,GLIIBA89432,138,7
1057,IUNMZK78025,87,5
1058,IWSQSA28724,62,2
1059,YVPERZ92297,56,3
1060,LKQUMT85389,69,5
1061,UVRTUL69667,52,3
1062,VZIPQU07841,70,4
1063,MBGBFG20979,34,3
1064,GCLARW41962,75,3
1065,CSBFFO51305,9,2
1066,YMSADH32483,180,10
1067,ECPZMS24931,105,6
1068,SLQMWM53552,69,4
1069,GUQJSK09730,103,7
1070,NRFKDY12905,68,4
1071,WASIPG75057,70,4
1072,JBPWGA35428,53,4
1073,CPTTLJ90894,108,6
1074,APRJBE58624,72,4
1075,JQLWMN91407,29,1
1076,VQNPJT15487,74,5
1077,SADVEQ89776,137,7
1078,PFSJIQ70890,97,6
1079,SQJVSH76518,56,3
1080,ZKHXTP69635,107,6
1081,BLVJIM54141,106,7
1082,FTGVDM01476,55,4
1083,GBJVQC55730,69,4
1084,ULIOXW42070,54,3
1085,YEQPPV84673,58,4
1086,TPIEXM57812,47,3
1087,XVFJUO49353,58,3
1088,KLAGRU59137,100,5
1089,XBMITE00728,56,2
1090,JATDEN62955,78,6
1091,AEKCWZ56201,54,3
1092,ZXBXJN94473,58,3
1093,IQCWJL53720,31,2
1094,XAAHSR92182,24,2
1095,BBUGPM94699,74,5
1096,RNGFYP70003,71,4
1097,OWMOHW83473,31,1
1098,XCPFIG80163,105,6
1099,HPJZXR56800,93,6
1100,ICRNGP55178,74,5
1101,CGILJE39193,89,4
1102,AXNZPJ25973,36,2
1103,IOTYTJ07694,60,3
1104,TAASEG17149,131,6
1105,TGFDEM78608,66,3
1106,NZSJDK23592,41,3
1107,CTIOYY07796,72,4
1108,BTEWJI27074,107,5
1109,IGAVAL91614,18,1
1110,NYJYUN87619,68,5
1111,XONXLD21566,87,6
1112,EXANCC74802,89,5
1113,MLWAIS90746,96,6
1114,HOXYIV99528,44,3
1115,OKNQBO73985,76,4
1116,LFRNZV72643,114,7
1117,MQHZGQ98263,96,5
1118,RXSUPN34976,67,4
1119,TLJIAH45446,94,5
1120,LKHKPP55488,115,7
1121,KFLHLW96781,93,6
1122,ODBXTK86009,87,5
1123,PHOGXJ15114,52,4
1124,FUACFO67413,27,2
1125,YDMZJP08485,58,4
1126,DNMOZY68863,75,6
1127,ULTLVC48809,73,4
1128,RIVZPW53599,75,3
1129,YDENDO35894,48,3
1130,JYPEBS98865,89,5
1131,JVGQEE43410,96,5
1132,YRHBPO33769,79,5
1133,CYHXRG66110,79,5
1134,AQPVHV29223,87,6
1135,LGPPVO58549,64,3
1136,AIZLSI91972,114,6
1137,YQFKTW56418,54,3
1138,NYCPUD97702,42,2
1139,DIXEFB36856,34,3
1140,CTRDRP58327,37,3
1141,OGYNZY14738,43,3
1142,ASZKBS64551,101,9
1143,VDGUIN27874,18,1
1144,ALDWYJ35820,76,6
1145,GUHDDN81849,96,5
1146,CWWCPH88934,108,7
1147,YRTVVM14083,71,4
1148,FMVZEY83951,90,5
1149,XXXQGG83660,78,4
1150,OUSCFF07122,47,4
1151,ZPFVIN50566,50,4
1152,BUXVED40938,65,4
1153,ODAEBB52092,91,5
1154,EFQKJH80958,83,6
1155,IZZTPB34164,12,1
1156,TUQNRZ76981,162,10
1157,ZHPGQI66962,59,4
1158,PAOQJV26292,84,5
1159,RITRAO78781,22,2
1160,IANHLY03692,78,5
1161,ONYFWP04797,106,6
1162,HSYWKV63066,37,2
1163,GBFWGX21365,45,3
1164,NKLSXQ67428,42,2
1165,BHMAIW94890,133,7
1166,BSMSOO30642,86,6
1167,DJZQTK79270,52,4
1168,ZBCCWE52085,35,3
1169,TMVLLY69416,124,6
1170,ABBLSG26909,48,2
1171,MARRLG77078,85,4
1172,MGRQVZ11486,51,2
1173,ASJTPC60517,91,5
1174,NWTJFV64362,106,6
1175,GVOVJM63236,54,2
1176,XYTXMX88872,49,3
1177,ZYEWRY02534,97,5
1178,DYCHIQ47621,67,3
1179,IMKMCO20455,64,4
1180,AJQGMK46552,13,0
1181,BYCABC48732,64,3
1182,KXALFA82145,73,5
1183,CDEUVS69097,58,5
1184,QNDRLU76204,53,4
1185,VMSPCQ62502,107,7
1186,IGDSCI16942,38,2
1187,DFHKDA15337,104,8
1188,EXXWPA05063,36,2
1189,WVOJTU75600,66,4
1190,TVCASC60842,42,3
1191,PRNOMU41891,73,5
1192,MAYSPM08327,90,5
1193,LPDVZF51844,86,5
1194,BIRQYS84164,48,2
1195,MHNRTS55330,84,4
1196,AIBIUM92087,86,4
1197,CKHWTO16139,70,5
1198,WOSVWI47258,28,3
1199,JJCQSV99757,66,4
1200,KAWDZW45935,75,4
1201,DYQLLR85122,49,3
1202,NZYEUJ85003,41,5
1203,SOMVJH37520,24,1
1204,EEVIUV74696,75,4
1205,PIYEUV54522,49,3
1206,GWIARE83250,72,5
1207,WWCYQM65606,59,4
1208,HTLJVA70141,42,4
1209,PJBBQN23723,66,4
1210,JZDYRG66068,113,6
1211,PXMPUF88753,80,6
1212,FWKPKK43701,82,6
1213,WMONPX27429,55,4
1214,ORTTND45688,55,4
1215,NAYCFU71782,53,3
1216,ZJAIJD10761,87,5
1217,OEVHZA03426,105,5
1218,PQMQVQ45468,58,4
1219,OJHDPK38394,94,6
1220,HHXJEM68795,44,3
1221,DQSFTS92319,43,2
1222,LMBEQJ22598,71,3
1223,STLZEO06953,86,5
1224,DJUMEL79629,34,3
1225,OCBPDQ59340,129,8
1226,HTASYD11688,52,3
1227,FRGTCX53153,48,2
1228,AAWUKQ75701,18,1
1229,TNRXVO65393,81,5
1230,DQOUYF97275,36,2
1231,UGSHXN42449,103,7
1232,QQNCRZ58821,47,3
1233,OVYTDX02850,83,5
1234,FBMTUP12005,41,3
1235,LKTFUP42203,67,3
1236,PAIOHU02124,78,4
1237,RFETCO08901,81,4
1238,LBUENE70227,47,3
1239,SIMNMT74611,58,2
1240,TPIFXX36921,95,6
1241,KTRLKV07658,69,3
1242,CFEMBN01314,68,6
1243,HZQBKT92281,42,2
1244,MUNNXY81074,60,3
1245,GOQXLJ30972,66,4
1246,SNHWMB38075,69,3
1247,XANRIV56013,126,8
1248,CWMZKK26678,71,4
1249,KICOQL99711,60,3
1250,DTWFIT44106,40,2
1251,RHLJDV78711,58,5
1252,CDNSOA91008,65,5
1253,FYMDPB53716,46,2
1254,BEMQUR50147,55,4
1255,OQJGQO25077,72,4
1256,YMNPVW90023,59,5
1257,RQRHRY01276,58,6
1258,OYMTGB93664,44,3
1259,IUNPFI14344,58,5
1260,CAKLWH32003,98,6
1261,UKVVWF51938,66,4
1262,BYHJSU80611,66,4
1263,QRDRXA89280,72,3
1264,MXKCMU94372,47,2
1265,VBERQA02243,54,3
1266,OWJDJS93734,106,8
1267,UUTCPI46269,52,3
1268,EEFBVW42187,81,6
1269,HCIHWH50048,112,7
1270,QECACD23640,60,4
1271,VJYVNC29838,41,3
1272,ZHUJGU78330,126,7
1273,ERDMIF03205,55,3
1274,XUNYJT42797,34,3
1275,TXEONT34840,79,5
1276,UBFILM81914,110,6
1277,VLPQZD88347,78,3
1278,BZRQQP78210,82,5
1279,ZWZYZH86118,79,5
1280,RRFTFP50616,82,7
1281,TDWCNV62570,62,4
1282,UHEBVN36453,60,3
1283,IIOATO56717,71,4
1284,ZRALRX07497,45,2
1285,XDZXAK15434,44,4
1286,TOOJYZ30965,60,4
1287,RLTVCK28442,102,6
1288,CYGAAF93648,59,4
1289,DRNHWT92420,47,4
1290,PGCFUF92266,61,4
1291,GVJMGK64279,45,3
1292,CXKCME70258,61,5
1293,CNPVWB46273,89,5
1294,FIZHAU95311,95,5
1295,ELGQYB39289,57,4
1296,ZOVHFH82046,49,2
1297,JNCPAD26558,73,4
1298,ZNMAJS97031,51,2
1299,WGBHNT27212,51,3
1300,TZYLBR84211,58,3
1301,WFFLLZ67283,56,3
1302,YFJQYR06391,15,1
1303,FZRMYD95742,81,6
1304,SYHTQX09635,108,6
1305,NERLLX82849,71,3
1306,DGQBFM17803,47,3
1307,EESNCN70467,42,2
1308,LKFPIX80054,48,4
1309,JTIEHM05204,95,6
1310,BENJRX33820,42,2
1311,KDSWHX40027,144,9
1312,RTWGMT10819,75,4
1313,GJEBGO28769,94,5
1314,JVLDMX12758,108,7
1315,EOKEFK87441,82,6
1316,KIMKCK24270,25,3
1317,VPILSU62409,66,4
1318,RXIOTU33780,109,7
1319,FYTNTI50165,59,6
1320,WKRTVM09116,129,7
1321,NBHKXY34033,112,7
1322,KJVXGS99395,43,4
1323,QXTOCN90158,59,4
1324,ECXYRV94794,65,5
1325,UKZVNS51413,108,6
1326,TEPFYB63708,63,4
1327,SUVKJN12818,66,4
1328,SZTOVK46934,72,4
1329,FPGPGF41873,36,2
1330,LULUAG39446,71,5
1331,XTEYFA68069,83,4
1332,FHBWIW77989,57,4
1333,EKNJZL99874,53,3
1334,YHKZTK26330,93,6
1335,HNKAYM73036,54,3
1336,VTRWEC03225,112,7
1337,CDZBTD51233,66,4
1338,QPZKRF56580,83,5
1339,WIPQNI43007,87,5
1340,RPKVDH27423,53,3
1341,PTIASW70716,85,5
1342,LIRYEE28280,72,4
1343,UGYNFE16828,87,4
1344,JTIQNC77093,55,3
1345,UYMJHK10012,79,5
1346,FIOGIY75534,46,3
1347,SBMRZZ19052,72,5
1348,ZJBYLW99014,105,6
1349,RSAAFW02056,48,3
1350,MUOKVW32154,93,6
1351,TPJHHT24807,32,2
1352,YYIJKK38628,41,2
1353,HCDKTF23621,72,4
1354,KULAOY60039,100,6
1355,BZKRDM29760,36,2
1356,JOMXFQ84909,52,4
1357,LCWIGV39949,55,4
1358,YDMFFB16428,39,1
1359,BTMCWX29973,24,2
1360,WLZODO41884,54,3
1361,MXSARU35479,39,3
1362,PXWHLD00690,76,4
1363,OPQKBS80055,123,7
1364,XEHXUO47470,86,5
1365,HXSUMB85317,92,5
1366,UYEUYS06140,59,5
1367,PUEFYS96842,18,1
1368,XQCHKW76937,139,7
1369,FCPGJT71300,129,6
1370,OBJPNI67970,89,6
1371,TUPKLB75969,80,5
1372,TNWAJK65905,90,5
1373,KNKEED72510,72,4
1374,RHRAJH29892,55,4
1375,CRPJQN63584,50,3
1376,QXSBEV62801,85,4
1377,KXPWYA35843,63,4
1378,MBNUPN69096,70,5
1379,DWPDYA37941,54,3
1380,FTTDNW83710,97,6
1381,MQMICX30600,25,3
1382,ARTRPS91431,77,4
1383,VNWCXI97675,72,4
1384,GNMQLV93678,79,5
1385,PSOKNH65761,46,3
1386,BCJZMA74582,81,5
1387,DXBPJI28445,69,5
1388,SAYHXV00181,60,4
1389,GQNXDF93559,103,7
1390,CCTBQZ43069,29,3
1391,BJVXRH18491,72,4
1392,OKTKVM75839,60,4
1393,NAAMED32581,101,8
1394,LMNDKU27464,26,2
1395,LKABXM67994,58,3
1396,LZOZVM40691,58,3
1397,IKUIDG37721,74,5
1398,IIZVRH22318,75,3
1399,CJTPNS35482,46,3
1400,QISAAB86024,28,2
1401,EHNWHG62073,90,6
1402,JLPFKD14821,69,4
1403,QSOPPN33422,92,5
1404,VSWJIB19795,104,6
1405,IRPYDK02163,151,10
1406,OERXWL30755,77,6
1407,HLPQAI75521,61,3
1408,HSOKXZ85904,91,5
1409,IGMWLT32813,36,2
1410,RQECMG90557,70,5
1411,INLIJT54014,34,2
1412,CBACNI81338,31,3
1413,FSBROD82644,73,5
1414,JKJBII30052,87,6
1415,PQICCJ09136,42,2
1416,KGLHII29128,32,1
1417,SYCULF37113,71,3
1418,PZDIMG15210,54,3
1419,GLRIBQ47205,75,4
1420,STNAAA14917,80,4
1421,LKVDGA52368,49,3
1422,KOEXUX31004,84,5
1423,FQZBSQ03632,28,2
1424,GKGNNT47233,74,5
1425,BOLKON60088,82,5
1426,WBTTZD34299,91,6
1427,MJRRTK73736,108,5
1428,GTQNME82715,74,4
1429,LDBOFL43053,43,2
1430,ELJEDI85859,86,6
1431,GXHVEN04720,89,6
1432,DKFVDI86973,99,6
1433,BGGRXF68549,83,4
1434,YOMWGH65430,84,5
1435,TJRDWF23554,26,2
1436,YJXTJW06738,71,5
1437,QUTNYZ29066,43,3
1438,OWZZXM85139,80,6
1439,JJCDLH04396,87,5
1440,DBVAMI78195,85,6
1441,XUCZKC81688,59,2
1442,YMAEFL11115,71,5
1443,SAFBLJ39722,77,4
1444,NJTXNX83171,75,4
1445,LLHDZL91544,115,5
1446,PTVZMD55076,103,6
1447,MTGMUQ21633,88,6
1448,GLHMBR85666,71,6
1449,MCGHQO44519,38,3
1450,VXLYTF30180,76,5
1451,FQGJZT82637,69,4
1452,YNXXUH05573,69,4
1453,LEVCRP63315,73,3
1454,HVMXMU28623,38,3
1455,EBXUAB12679,72,4
1456,VLNHOS92361,78,5
1457,OOUWUT77732,60,3
1458,LZPKKQ23637,108,6
1459,IRMZYV51287,52,3
1460,NLNNME88814,69,6
1461,BRKHXN65814,85,5
1462,BYMCHV78436,81,5
1463,IJPOQU85364,83,5
1464,XHINIF29478,19,0
1465,JPSZLI82125,80,6
1466,WYQFQG00324,54,3
1467,XFDZJL31998,54,3
1468,IFCWQY11246,20,2
1469,OOLDDX26374,71,4
1470,QXVEEC66714,45,2
1471,QXVDRP41729,48,4
1472,PCMKUK80420,50,2
1473,GXOSCG09060,97,6
1474,EJEILG75046,59,3
1475,XYCITB91171,91,6
1476,CKEIVH78479,35,3
1477,FIVSGO43502,48,2
1478,PAARIL97370,29,1
1479,CAEILO79191,48,3
1480,GEXYOW40418,133,8
1481,AXPCUS19697,88,5
1482,EUYKAZ56487,57,6
1483,XHEIUN40699,31,2
1484,PPBAQQ76220,65,4
1485,XBCXXK00640,60,3
1486,VQWRJP53177,141,8
1487,CFBIYA96377,108,6
1488,UNOXNA16574,68,4
1489,ONWFDJ34824,74,4
1490,IISOEB41504,79,4
1491,LRTBUU95239,65,3
1492,BIBSAP08321,73,4
1493,PHBLGE29547,40,3
1494,OSGDVN44078,89,7
1495,KDWYJI07576,62,4
1496,HGDOEE36195,30,1
1497,DMXVWD78671,94,6
1498,DDDOZI05313,82,4
1499,LGDRCY52911,50,3
1500,RXQSGX27680,79,5
1501,KEGYFN49766,72,5
1502,GQBNDO05016,19,0
1503,FNDVUK32381,87,6
1504,NGNVIB32118,63,4
1505,DIJEXF35129,124,8
1506,LJZSNZ52928,79,6
1507,TQSGMD96925,37,2
1508,NTTGEL14916,47,3
1509,LCPICL83389,96,5
1510,GYWYIK47847,41,3
1511,USKSQG48654,84,4
1512,NOOUDJ35500,76,4
1513,YHRKZF79484,69,4
1514,IMMZJZ12063,79,5
1515,PAMTPN50413,95,6
1516,TEYTUS08342,67,4
1517,XWVXPA66381,57,3
1518,WMAHLF01522,53,3
1519,ZYUFIA31300,73,3
1520,HMRQXO90975,97,6
1521,XUWKGX17951,42,2
1522,KBSERH67712,22,1
1523,OHKXAN40801,90,5
1524,RZSXPJ35112,80,5
1525,ZTSDPH86826,92,5
1526,CLIJXT58344,38,3
1527,FZKFEQ24084,57,3
1528,WMSSPV56321,81,5
1529,UULKBW92239,71,4
1530,APTOGE97776,40,3
1531,VEDOVZ54406,74,6
1532,YFVUQW07249,73,6
1533,HJANIG98470,99,4
1534,JVSORW27550,95,6
1535,GDVCUB04615,57,6
1536,BIPLYG72701,79,4
1537,UHRUEL65581,56,3
1538,NUKYEA20959,89,6
1539,HFZXKC78440,122,7
1540,XKJCFX65899,58,4
1541,KIHQTF03798,45,4
1542,JDJUQG36182,74,4
1543,XJEXZW98521,80,6
1544,NTCLTS12580,94,5
1545,IZFRNT53054,131,8
1546,RPKZAU66430,92,6
1547,VOJAAQ29338,46,3
1548,IXESXQ30902,76,5
1549,WJEBDZ49991,54,5
1550,DUHIOW24287,77,4
1551,UVEQAX68745,105,6
1552,RXFTBY02962,61,4
1553,VSCOAA24299,105,7
1554,DSIIXG47658,102,6
1555,XAFNIL24993,42,3
1556,OBTCSG64845,79,5
1557,ADKITO46122,79,4
1558,HBCGZY26533,52,3
1559,LHCZJW73750,66,4
1560,JRDEUG61439,68,3
1561,GWFQOX49394,50,4
1562,ARCCSO36565,68,3
1563,UPSTBL65609,77,4
1564,GRKXMV77899,61,4
1565,NSXQIV31221,131,7
1566,SWNOVI12475,69,6
1567,LYFXVN40245,102,5
1568,HUQLPY79039,63,4
1569,RVFATW28580,114,6
1570,WJRPKW26967,96,6
1571,RUGQPQ33552,110,7
1572,NLQXBZ23749,100,6
1573,WXZVNO42026,61,3
1574,OCDRHL24035,104,6
1575,VWPTGX40905,42,2
1576,QAPDCR27749,131,8
1577,KDDRLM03453,33,2
1578,IANNVX45733,66,5
1579,NGUTUY82533,88,6
1580,RACJIZ59642,84,5
1581,NVXSIV75996,22,2
1582,FHNYJP53149,89,6
1583,KYRAMU30180,74,5
1584,KKPMAH09361,67,3
1585,GYZSRN12140,69,5
1586,BAAIKQ48696,43,3
1587,QZSLQJ28908,101,6
1588,VQZNUG25103,71,4
1589,LBAZHS58853,90,5
1590,BKEKGR51034,72,4
1591,BFHPFA38072,78,4
1592,NBZBJF34877,73,5
1593,MNNQZN31836,36,3
1594,QQIFKC95068,37,4
1595,UJSFIV76064,46,3
1596,WVJDDS82272,123,7
1597,VKUJBE76496,45,2
1598,OYTEXW51395,41,3
1599,XKEANQ90521,54,3
1600,BUNWVY69293,70,5
1601,YTSUOR43023,70,5
1602,JTRKLL41285,90,5
1603,YRXOCC05960,56,3
1604,QTJGOL71613,55,3
1605,FAYHNI42338,56,3
1606,ZCLIOZ06041,55,2
1607,JZXYMO89230,67,4
1608,JGUTBX78999,72,6
1609,CSZRWL36063,54,3
1610,BJLLDH56200,59,4
1611,ATMZLA64206,91,7
1612,RFSMZF92759,90,5
1613,QLEWUS47873,85,6
1614,UXYRNB54465,75,6
1615,RYGFRQ03998,48,3
1616,ECVSUT04680,86,4
1617,AQMSPI84751,98,6
1618,DIRALN49696,54,3
1619,TJRLHP47310,49,3
1620,GAOQIH15865,35,1
1621,VZAOEL45765,45,4
1622,EPJIPJ00073,125,7
1623,TXKSLL01306,89,5
1624,SMRQYW17957,43,3
1625,BJJJOE95885,74,6
1626,MQOLRE64291,89,6
1627,VMVOCR51145,49,3
1628,KSFKDM83941,68,4
1629,NMVXEJ79203,57,5
1630,PAAUEN34434,24,1
1631,YALWFX98588,49,2
1632,TLZSBW75005,53,4
1633,SKDGZH05911,83,5
1634,NQYQFG92349,78,4
1635,OXRWJB24263,36,2
1636,YMXIRW98813,78,4
1637,UJZGIS77457,50,2
1638,XPPLIH92703,74,4
1639,EPURBV04008,82,6
1640,UMXOLQ93338,60,3
1641,AJTSTV20911,62,5
1642,OYKEAQ11997,117,6
1643,BAJIUJ58750,44,2
1644,RQPYXP56338,55,4
1645,ETOILP27227,69,3
1646,IXEYIC98227,96,6
1647,TGNKIM93669,45,3
1648,SPLSWR40754,82,5
1649,AHMOVK00039,80,5
1650,IWUMLM19890,42,2
1651,NZLAAL54629,41,3
1652,OSJDKZ59812,145,8
1653,NOFLAU23982,69,5
1654,PQIHOM05957,137,8
1655,GQQIVG35789,83,6
1656,WILWDT94770,51,3
1657,BJPVHU93054,111,6
1658,COSQII92564,91,5
1659,UODIUP32493,34,3
1660,NCVERZ30330,64,3
1661,IHUYPS08288,97,6
1662,ZRTQXF11491,47,2
1663,TKRESK58787,43,2
1664,TPBORD97319,161,8
1665,GNXERP93715,64,3
1666,JBVXBX32644,11,1
1667,YXKFXF46039,66,4
1668,SVKMUX14619,137,9
1669,QOYLEL77966,65,4
1670,ZAYIAS39318,52,4
1671,IVBWZV53259,81,5
1672,MQENBH26262,44,2
1673,FUOSHM30091,78,6
1674,PMFSOC44958,71,5
1675,PWVYFV33512,39,2
1676,FDLDWS57837,38,2
1677,QQCRBS15196,65,5
1678,GKVYDS24455,101,6
1679,VODUFF60743,78,4
1680,JNSWVD67165,35,2
1681,ZYUQDP93295,63,4
1682,JXNYLD53945,94,7
1683,BCLCKH40322,137,7
1684,KKGENX18740,64,4
1685,QQEXHY56142,43,2
1686,WEJWTN25012,61,4
1687,BZMBDQ07310,81,4
1688,FLBQMY67682,40,4
1689,TTUUPM98427,124,6
1690,BWRWCD27500,63,4
1691,XOFUCA23635,105,7
1692,FBDQRS26526,108,6
1693,BAEKZN46688,73,4
1694,CDUNFR41691,103,7
1695,TPKANK96497,40,3
1696,AVBMNI02670,58,3
1697,DZALOC32545,30,3
1698,QXRSEZ14967,35,4
1699,USTXNT28082,96,5
1700,OHESPR16154,79,4
1701,CLSSUJ19317,75,6
1702,XKUCZC90479,68,5
1703,WKZTAM48386,21,1
1704,GNALWU48562,66,4
1705,MRXJFQ82554,50,5
1706,LBSUFG02133,44,3
1707,ILUYFZ76766,64,5
1708,FKSZFY38015,96,7
1709,WRJOAD24153,92,5
1710,MSWPXD24985,43,3
1711,PQMXCW02760,76,5
1712,FOYXBT72229,80,5
1713,GFPZTC79275,100,6
1714,PAHQKU54071,74,5
1715,ZOOARA70967,83,5
1716,HEXRMM29355,84,5
1717,NPMBTK42992,59,4
1718,UQUOWP44868,40,4
1719,HUQVVM82926,139,8
1720,FDDNIQ32436,46,4
1721,HJRBZW88353,80,5
1722,TNBMHY39532,56,6
1723,XVUYYE88896,92,6
1724,EJPKRW45893,56,3
1725,IAQPAU99192,80,5
1726,DZEHWJ59589,54,3
1727,HBTNAO19110,129,7
1728,CXNPUF41586,111,8
1729,MVSVDB03153,94,4
1730,FZFVDT11177,36,2
1731,NGOUNW45312,21,1
1732,DYDVWG35583,111,6
1733,JCVHSW10487,93,5
1734,LDXRSA77645,44,4
1735,SGLFXC31158,27,3
1736,QXWFPN58308,59,5
1737,LINKWM72703,163,9
1738,FGTHAZ09136,43,3
1739,PLKECV65444,44,5
1740,TEVIJC31477,68,4
1741,MGKQDN03412,32,2
1742,JTGPMU87677,48,2
1743,DZFOZG55548,103,6
1744,EECVQT30618,77,5
1745,MSRVRZ62934,118,6
1746,BGNTFI29071,133,7
1747,JWDBNI49725,43,2
1748,AUQWGU82794,25,0
1749,SCYOXF79545,111,7
1750,SVEAIZ79354,55,4
1751,IECKWR74482,55,3
1752,YTXLQN50322,75,5
1753,ZDNACO76291,84,5
1754,DPBFSU42044,78,4
1755,VXJKOE12749,87,5
1756,ANHBYD19394,103,8
1757,ENMVJC80690,57,4
1758,LIHNHY56785,73,4
1759,SAVZRR62171,64,4
1760,RBRTXN35469,65,3
1761,CXYSOS49295,66,6
1762,BSPHDJ91593,53,3
1763,LRXHMR95478,52,4
1764,VSRMQO23738,82,4
1765,ZQTLPM32449,59,4
1766,CVBLHB95914,54,3
1767,ICEXIQ49487,86,6
1768,QJJRMN30437,54,3
1769,VQJIHK66362,68,6
1770,RDHRRS24156,83,6
1771,AGMDCT48205,87,5
1772,SRKLKR15707,45,3
1773,EIZBLX29359,111,6
1774,NZXCBO60310,36,3
1775,WOTZED54174,118,6
1776,LROSYR14946,79,3
1777,RCZRCG17104,98,6
1778,DFNBUO10490,59,3
1779,JZZPWC08816,89,5
1780,ZHOPCM92467,108,6
1781,JIEJBE10030,95,5
1782,TMJYSO90210,79,4
1783,ZOBPYX73735,54,4
1784,GBJODR93520,137,8
1785,FMNRYJ53903,103,6
1786,HRLEWF06721,49,4
1787,NPNOVH53978,90,5
1788,AGQAWR51429,54,2
1789,QFGVHU04205,66,4
1790,HDKUVU75081,134,8
1791,TBVRJU42281,96,6
1792,WWAFBX76640,102,8
1793,FMMGBS28811,54,4
1794,GSILEP02305,76,4
1795,VXDUKG12447,40,1
1796,SKLFSZ71827,89,4
1797,PLMXIZ24789,70,5
1798,HOGYFH10846,148,8
1799,AWPYQM71587,106,6
1800,KKMDOT24991,67,4
1801,YVYQYS90432,93,6
1802,HUPGFN01436,72,4
1803,WVJSWO88604,7,1
1804,NZZEJH52706,122,7
1805,SZQINN92841,66,4
1806,AYQANA75763,75,5
1807,DJJDSK77107,63,4
1808,THRNNL69037,70,4
1809,AHVUCP81666,82,6
